team_id,game_date,vsteam_id,outcome,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers
DAL ,2016-11-14, NYK,L,77,40,15,7,8,11
DET ,2016-11-14, OKC,W,104,47,25,9,4,9
HOU ,2016-11-14, PHI,W,115,55,20,10,6,17
IND ,2016-11-14, ORL,W,88,49,22,9,9,9
LAC ,2016-11-14, BKN,W,127,43,32,6,17,11
MEM ,2016-11-14, UTA,W,102,44,13,2,4,16
NOP ,2016-11-14, BOS,W,106,46,16,4,9,16
NYK ,2016-11-14, DAL,W,93,51,18,5,5,17
OKC ,2016-11-14, DET,L,88,51,16,6,3,15
ORL ,2016-11-14, IND,L,69,52,12,5,3,14
PHI ,2016-11-14, HOU,L,88,39,18,7,10,12
SAS ,2016-11-14, MIA,W,94,52,24,7,4,17
UTA ,2016-11-14, MEM,L,96,29,17,1,8,8
ATL ,2016-11-15, MIA,W,93,35,18,4,14,19
BKN ,2016-11-15, LAL,L,118,47,23,6,8,14
CHA ,2016-11-15, MIN,W,115,37,25,6,10,13
CHI ,2016-11-15, POR,W,113,67,16,4,7,10
CLE ,2016-11-15, TOR,W,121,46,26,7,4,17
LAL ,2016-11-15, BKN,W,125,55,24,2,9,11
MIN ,2016-11-15, CHA,L,108,43,25,5,4,18
POR ,2016-11-15, CHI,L,88,49,17,4,8,11
TOR ,2016-11-15, CLE,L,117,40,24,5,11,8
ATL ,2016-11-16, MIL,W,107,39,29,8,6,16
BOS ,2016-11-16, DAL,W,90,53,18,3,6,19
CLE ,2016-11-16, IND,L,93,51,19,5,3,18
DAL ,2016-11-16, BOS,L,83,32,16,3,9,9
DEN ,2016-11-16, PHX,W,120,49,23,4,8,14
DET ,2016-11-16, NYK,L,102,40,19,1,6,10
GSW ,2016-11-16, TOR,W,127,35,33,7,9,12
HOU ,2016-11-16, OKC,L,103,47,25,4,10,16
IND ,2016-11-16, CLE,W,103,40,22,12,8,10
LAC ,2016-11-16, MEM,L,107,35,15,7,13,8
MEM ,2016-11-16, LAC,W,111,43,24,2,6,15
MIL ,2016-11-16, ATL,L,100,47,25,2,9,14
NOP ,2016-11-16, ORL,L,82,48,19,9,5,17
NYK ,2016-11-16, DET,W,105,52,24,9,8,9
OKC ,2016-11-16, HOU,W,105,44,25,7,7,16
ORL ,2016-11-16, NOP,W,89,50,17,7,7,12
PHI ,2016-11-16, WAS,W,109,41,30,1,6,17
PHX ,2016-11-16, DEN,L,104,35,14,4,8,16
SAC ,2016-11-16, SAS,L,105,46,21,3,5,16
SAS ,2016-11-16, SAC,W,110,37,29,7,11,11
TOR ,2016-11-16, GSW,L,121,46,16,1,8,14
WAS ,2016-11-16, PHI,L,102,40,18,1,8,11
CHI ,2016-11-17, UTA,W,85,46,8,6,7,8
HOU ,2016-11-17, POR,W,126,54,26,6,6,13
MIL ,2016-11-17, MIA,L,73,48,20,8,4,13
MIN ,2016-11-17, PHI,W,110,48,18,8,7,13
NYK ,2016-11-17, WAS,L,112,36,23,1,9,13
PHI ,2016-11-17, MIN,L,86,40,15,2,9,15
POR ,2016-11-17, HOU,L,109,41,24,4,6,12
UTA ,2016-11-17, CHI,L,77,48,11,3,4,13
WAS ,2016-11-17, NYK,W,119,37,26,2,7,15
ATL ,2016-11-18, CHA,L,96,49,25,6,9,16
BKN ,2016-11-18, OKC,L,105,30,19,2,6,16
BOS ,2016-11-18, GSW,L,88,43,19,3,6,13
CHA ,2016-11-18, ATL,W,100,44,25,4,11,11
CLE ,2016-11-18, DET,W,104,52,26,8,4,13
DAL ,2016-11-18, MEM,L,64,45,9,7,3,17
DEN ,2016-11-18, TOR,L,111,59,29,4,7,19
DET ,2016-11-18, CLE,L,81,44,23,4,5,7
GSW ,2016-11-18, BOS,W,104,50,33,7,10,11
IND ,2016-11-18, PHX,L,96,35,18,8,5,18
LAC ,2016-11-18, SAC,W,121,37,27,6,7,14
LAL ,2016-11-18, SAS,L,107,45,24,1,6,13
MEM ,2016-11-18, DAL,W,80,48,16,3,7,12
NOP ,2016-11-18, POR,W,113,37,31,12,9,8
OKC ,2016-11-18, BKN,W,124,46,23,5,9,16
PHX ,2016-11-18, IND,W,116,46,21,7,14,11
POR ,2016-11-18, NOP,L,101,48,19,1,2,14
SAC ,2016-11-18, LAC,L,115,37,21,4,7,14
SAS ,2016-11-18, LAL,W,116,34,30,6,8,12
TOR ,2016-11-18, DEN,W,113,44,23,2,8,11
BOS ,2016-11-19, DET,W,94,46,22,7,3,8
CHA ,2016-11-19, NOP,L,116,52,29,5,7,14
CHI ,2016-11-19, LAC,L,95,41,17,4,7,12
DAL ,2016-11-19, ORL,L,87,34,13,5,8,13
DET ,2016-11-19, BOS,L,92,50,22,4,5,5
GSW ,2016-11-19, MIL,W,124,45,30,5,8,12
HOU ,2016-11-19, UTA,W,111,39,28,3,8,4
LAC ,2016-11-19, CHI,W,102,38,20,2,6,13
MEM ,2016-11-19, MIN,W,93,46,15,7,8,9
MIL ,2016-11-19, GSW,L,121,41,27,1,7,13
MIN ,2016-11-19, MEM,L,71,34,16,5,5,16
NOP ,2016-11-19, CHA,W,121,53,27,6,9,11
ORL ,2016-11-19, DAL,W,95,50,17,8,6,19
PHI ,2016-11-19, PHX,W,120,44,33,9,11,18
PHX ,2016-11-19, PHI,L,105,44,18,7,11,15
UTA ,2016-11-19, HOU,L,102,43,22,5,3,12
WAS ,2016-11-19, MIA,L,111,40,22,2,9,11
ATL ,2016-11-20, NYK,L,94,48,17,6,7,13
BKN ,2016-11-20, POR,L,109,36,22,3,5,9
CHI ,2016-11-20, LAL,W,118,56,27,3,6,16
DEN ,2016-11-20, UTA,W,105,49,31,3,4,8
IND ,2016-11-20, OKC,W,115,51,23,2,13,22
LAL ,2016-11-20, CHI,L,110,37,26,3,11,10
NYK ,2016-11-20, ATL,W,104,50,21,1,8,15
OKC ,2016-11-20, IND,L,111,49,28,7,10,20
POR ,2016-11-20, BKN,W,129,50,23,7,4,15
SAC ,2016-11-20, TOR,W,102,37,26,8,8,13
TOR ,2016-11-20, SAC,L,99,48,16,6,7,15
UTA ,2016-11-20, DEN,L,91,49,15,6,3,10
BOS ,2016-11-21, MIN,W,99,39,20,4,5,11
CHA ,2016-11-21, MEM,L,90,39,20,9,6,10
DAL ,2016-11-21, SAS,L,91,40,16,3,10,17
DET ,2016-11-21, HOU,L,96,39,19,3,7,14
GSW ,2016-11-21, IND,W,120,60,31,10,9,12
HOU ,2016-11-21, DET,W,99,46,22,6,4,15
IND ,2016-11-21, GSW,L,83,49,13,4,5,11
LAC ,2016-11-21, TOR,W,123,42,23,4,5,14
MEM ,2016-11-21, CHA,W,105,40,24,8,7,10
MIL ,2016-11-21, ORL,W,93,37,25,9,16,13
MIN ,2016-11-21, BOS,L,93,51,23,4,5,15
ORL ,2016-11-21, MIL,L,89,54,21,5,8,24
PHI ,2016-11-21, MIA,W,101,40,21,5,8,14
PHX ,2016-11-21, WAS,L,101,52,22,7,3,21
SAS ,2016-11-21, DAL,W,96,39,24,1,9,13
TOR ,2016-11-21, LAC,L,115,32,19,2,10,11
WAS ,2016-11-21, PHX,W,106,45,25,4,8,11
ATL ,2016-11-22, NOP,L,94,40,22,6,5,15
CHI ,2016-11-22, DEN,L,107,48,22,11,6,6
DEN ,2016-11-22, CHI,W,110,55,26,6,5,10
LAL ,2016-11-22, OKC,W,111,35,25,7,8,17
NOP ,2016-11-22, ATL,W,112,40,29,9,11,9
NYK ,2016-11-22, POR,W,107,43,26,5,8,13
OKC ,2016-11-22, LAL,L,109,40,29,6,11,15
POR ,2016-11-22, NYK,L,103,44,18,5,5,16
ATL ,2016-11-23, IND,W,96,56,17,7,11,21
BKN ,2016-11-23, BOS,L,92,45,18,7,7,19
BOS ,2016-11-23, BKN,W,111,51,26,6,13,13
CHA ,2016-11-23, SAS,L,114,44,30,3,3,15
CLE ,2016-11-23, POR,W,137,41,30,3,6,10
DAL ,2016-11-23, LAC,L,104,44,23,3,7,16
DEN ,2016-11-23, UTA,L,83,49,14,5,5,10
DET ,2016-11-23, MIA,W,107,49,22,7,8,13
GSW ,2016-11-23, LAL,W,149,48,47,5,7,10
HOU ,2016-11-23, TOR,L,102,39,29,7,6,26
IND ,2016-11-23, ATL,L,85,37,16,5,15,18
LAC ,2016-11-23, DAL,W,124,43,26,4,11,9
LAL ,2016-11-23, GSW,L,106,37,22,1,5,11
MEM ,2016-11-23, PHI,W,104,46,24,9,13,15
MIN ,2016-11-23, NOP,L,96,41,23,3,12,17
NOP ,2016-11-23, MIN,W,117,45,27,6,10,17
OKC ,2016-11-23, SAC,L,101,38,18,7,7,9
ORL ,2016-11-23, PHX,L,87,44,17,8,9,11
PHI ,2016-11-23, MEM,L,99,56,24,10,9,26
PHX ,2016-11-23, ORL,W,92,44,15,7,6,17
POR ,2016-11-23, CLE,L,125,38,27,6,6,9
SAC ,2016-11-23, OKC,W,116,46,26,1,4,11
SAS ,2016-11-23, CHA,W,119,34,28,8,9,9
UTA ,2016-11-23, DEN,W,108,51,19,3,4,14
ATL ,2016-11-25, UTA,L,68,40,11,4,8,14
BKN ,2016-11-25, IND,L,97,38,24,4,8,19
BOS ,2016-11-25, SAS,L,103,36,32,4,8,10
CHA ,2016-11-25, NYK,L,111,46,25,4,6,13
CHI ,2016-11-25, PHI,W,105,51,24,5,10,12
CLE ,2016-11-25, DAL,W,128,47,30,3,9,14
DAL ,2016-11-25, CLE,L,90,39,29,4,5,13
DEN ,2016-11-25, OKC,L,129,52,34,7,9,16
DET ,2016-11-25, LAC,W,108,42,26,0,7,10
GSW ,2016-11-25, LAL,W,109,44,31,10,10,17
HOU ,2016-11-25, SAC,W,117,42,27,2,8,14
IND ,2016-11-25, BKN,W,118,47,25,5,11,14
LAC ,2016-11-25, DET,L,97,33,26,5,4,14
LAL ,2016-11-25, GSW,L,85,45,20,3,12,18
MEM ,2016-11-25, MIA,L,81,51,14,14,3,17
MIL ,2016-11-25, TOR,L,99,38,26,2,4,11
MIN ,2016-11-25, PHX,W,98,39,16,8,15,17
NOP ,2016-11-25, POR,L,104,34,20,8,3,14
NYK ,2016-11-25, CHA,W,113,55,26,8,9,16
OKC ,2016-11-25, DEN,W,132,40,29,4,11,12
ORL ,2016-11-25, WAS,L,91,49,18,7,5,19
PHI ,2016-11-25, CHI,L,89,48,18,8,7,19
PHX ,2016-11-25, MIN,L,85,48,17,6,11,25
POR ,2016-11-25, NOP,W,119,52,30,5,7,11
SAC ,2016-11-25, HOU,L,104,37,24,6,7,14
SAS ,2016-11-25, BOS,W,109,45,24,8,4,16
TOR ,2016-11-25, MIL,W,105,38,18,5,3,9
UTA ,2016-11-25, ATL,W,95,55,17,9,9,16
WAS ,2016-11-25, ORL,W,94,37,26,4,10,11
CHA ,2016-11-26, NYK,W,107,52,16,9,3,10
DET ,2016-11-26, OKC,L,88,32,11,1,7,8
GSW ,2016-11-26, MIN,W,115,45,25,8,9,18
MEM ,2016-11-26, MIA,W,110,34,23,5,5,6
MIN ,2016-11-26, GSW,L,102,32,22,3,8,13
NYK ,2016-11-26, CHA,L,102,47,26,6,9,8
OKC ,2016-11-26, DET,W,106,43,23,3,4,10
SAS ,2016-11-26, WAS,W,112,38,22,6,7,14
WAS ,2016-11-26, SAS,L,100,40,21,1,11,12
ATL ,2016-11-27, LAL,L,94,38,25,6,5,12
BKN ,2016-11-27, SAC,L,105,42,19,1,7,15
CLE ,2016-11-27, PHI,W,112,46,19,3,5,9
DAL ,2016-11-27, NOP,W,91,46,19,3,7,12
DEN ,2016-11-27, PHX,W,120,49,21,1,5,12
HOU ,2016-11-27, POR,W,130,36,26,8,7,11
IND ,2016-11-27, LAC,W,91,52,26,4,8,13
LAC ,2016-11-27, IND,L,70,40,11,4,9,20
LAL ,2016-11-27, ATL,W,109,53,20,2,7,9
MIL ,2016-11-27, ORL,W,104,53,24,6,6,11
NOP ,2016-11-27, DAL,L,81,42,17,3,8,13
ORL ,2016-11-27, MIL,L,96,46,24,5,6,7
PHI ,2016-11-27, CLE,L,108,50,29,5,5,16
PHX ,2016-11-27, DEN,L,114,46,11,7,5,11
POR ,2016-11-27, HOU,L,114,35,24,2,7,14
SAC ,2016-11-27, BKN,W,122,45,24,3,11,13
ATL ,2016-11-28, GSW,L,100,50,20,4,11,18
BOS ,2016-11-28, MIA,W,112,40,26,3,4,9
CHA ,2016-11-28, MEM,W,104,47,24,4,3,13
GSW ,2016-11-28, ATL,W,105,41,25,10,6,14
MEM ,2016-11-28, CHA,L,85,42,21,4,10,12
MIN ,2016-11-28, UTA,L,103,39,26,2,8,14
NYK ,2016-11-28, OKC,L,103,40,20,11,9,5
OKC ,2016-11-28, NYK,W,112,53,25,7,4,14
PHI ,2016-11-28, TOR,L,95,38,27,4,9,14
SAC ,2016-11-28, WAS,L,95,44,20,4,15,20
TOR ,2016-11-28, PHI,W,122,42,22,8,11,12
UTA ,2016-11-28, MIN,W,112,42,19,3,9,12
WAS ,2016-11-28, SAC,W,101,49,22,7,11,23
BKN ,2016-11-29, LAC,W,127,54,22,3,9,13
CHA ,2016-11-29, DET,L,89,40,21,5,7,13
CLE ,2016-11-29, MIL,L,101,35,17,6,7,19
DET ,2016-11-29, CHA,W,112,44,21,4,7,11
HOU ,2016-11-29, UTA,L,101,38,14,6,5,7
LAC ,2016-11-29, BKN,L,122,56,21,3,10,14
LAL ,2016-11-29, NOP,L,88,47,26,5,8,12
MIL ,2016-11-29, CLE,W,118,43,27,6,15,17
NOP ,2016-11-29, LAL,W,105,54,24,3,10,8
ORL ,2016-11-29, SAS,W,95,40,25,4,12,13
SAS ,2016-11-29, ORL,L,83,45,19,4,9,18
UTA ,2016-11-29, HOU,W,120,40,23,5,4,8
ATL ,2016-11-30, PHX,L,107,40,20,6,9,20
BOS ,2016-11-30, DET,L,114,33,26,3,6,5
CHI ,2016-11-30, LAL,L,90,46,22,11,15,14
DAL ,2016-11-30, SAS,L,87,37,16,3,5,11
DEN ,2016-11-30, MIA,L,98,55,28,7,3,19
DET ,2016-11-30, BOS,W,121,52,28,8,4,11
IND ,2016-11-30, POR,L,109,32,19,4,3,15
LAL ,2016-11-30, CHI,W,96,60,17,3,12,23
MEM ,2016-11-30, TOR,L,105,30,16,1,13,14
MIN ,2016-11-30, NYK,L,104,40,17,5,9,15
NYK ,2016-11-30, MIN,W,106,39,24,3,8,13
OKC ,2016-11-30, WAS,W,126,47,28,4,10,13
PHX ,2016-11-30, ATL,W,109,41,15,4,11,15
POR ,2016-11-30, IND,W,131,40,29,2,13,6
SAS ,2016-11-30, DAL,W,94,42,16,6,7,11
TOR ,2016-11-30, MEM,W,120,43,23,4,7,18
WAS ,2016-11-30, OKC,L,115,48,25,3,8,11
BKN ,2016-12-01, MIL,L,93,40,20,9,9,17
CHA ,2016-12-01, DAL,W,97,39,24,6,5,10
CLE ,2016-12-01, LAC,L,94,36,12,3,5,18
DAL ,2016-12-01, CHA,L,87,41,18,2,6,11
GSW ,2016-12-01, HOU,L,127,54,31,7,12,17
HOU ,2016-12-01, GSW,W,132,56,26,4,11,19
LAC ,2016-12-01, CLE,W,113,47,33,3,7,11
MEM ,2016-12-01, ORL,W,95,39,18,9,9,10
MIL ,2016-12-01, BKN,W,111,48,23,10,8,18
ORL ,2016-12-01, MEM,L,94,42,15,9,5,17
UTA ,2016-12-01, MIA,L,110,31,24,8,5,11
ATL ,2016-12-02, DET,L,85,32,22,2,6,7
BOS ,2016-12-02, SAC,W,97,45,25,9,10,13
CHI ,2016-12-02, CLE,W,111,49,31,4,11,12
CLE ,2016-12-02, CHI,L,105,33,30,1,5,18
DEN ,2016-12-02, HOU,L,110,54,22,4,5,16
DET ,2016-12-02, ATL,W,121,54,28,3,4,15
HOU ,2016-12-02, DEN,W,128,41,25,7,11,11
LAC ,2016-12-02, NOP,W,114,47,27,7,6,9
LAL ,2016-12-02, TOR,L,80,46,16,2,6,16
MIN ,2016-12-02, NYK,L,114,43,25,6,6,14
NOP ,2016-12-02, LAC,L,96,40,21,4,5,11
NYK ,2016-12-02, MIN,W,118,43,26,6,9,15
ORL ,2016-12-02, PHI,W,105,47,24,3,8,10
PHI ,2016-12-02, ORL,L,88,46,24,6,3,10
SAC ,2016-12-02, BOS,L,92,51,22,10,9,14
SAS ,2016-12-02, WAS,W,107,37,27,4,11,15
TOR ,2016-12-02, LAL,W,113,44,25,5,8,10
WAS ,2016-12-02, SAS,L,105,43,25,3,13,18
ATL ,2016-12-03, TOR,L,84,38,21,5,7,18
BKN ,2016-12-03, MIL,L,103,46,21,5,6,14
BOS ,2016-12-03, PHI,W,107,37,22,3,5,10
CHA ,2016-12-03, MIN,L,120,50,30,8,6,14
CHI ,2016-12-03, DAL,L,82,43,9,5,4,20
DAL ,2016-12-03, CHI,W,107,42,31,2,11,10
DEN ,2016-12-03, UTA,L,98,37,19,5,7,14
GSW ,2016-12-03, PHX,W,138,38,37,5,9,17
LAL ,2016-12-03, MEM,L,100,44,16,4,7,18
MEM ,2016-12-03, LAL,W,103,43,32,7,13,11
MIL ,2016-12-03, BKN,W,112,46,25,10,9,11
MIN ,2016-12-03, CHA,W,125,51,32,10,10,10
PHI ,2016-12-03, BOS,L,106,38,20,3,5,15
PHX ,2016-12-03, GSW,L,109,36,24,2,8,14
POR ,2016-12-03, MIA,W,99,47,19,9,6,8
TOR ,2016-12-03, ATL,W,128,48,28,7,14,12
UTA ,2016-12-03, DEN,W,105,40,20,3,8,9
DET ,2016-12-04, ORL,L,92,44,16,3,8,12
IND ,2016-12-04, LAC,W,111,36,21,2,9,9
LAC ,2016-12-04, IND,L,102,51,19,7,5,20
NOP ,2016-12-04, OKC,L,92,51,15,6,8,11
NYK ,2016-12-04, SAC,W,106,58,20,10,5,18
OKC ,2016-12-04, NOP,W,101,59,24,5,7,15
ORL ,2016-12-04, DET,W,98,39,23,7,8,10
SAC ,2016-12-04, NYK,L,98,51,18,5,13,11
ATL ,2016-12-05, OKC,L,99,36,26,3,13,18
BKN ,2016-12-05, WAS,L,113,50,25,3,5,21
BOS ,2016-12-05, HOU,L,106,42,27,4,7,11
CHA ,2016-12-05, DAL,W,109,53,21,5,2,12
CHI ,2016-12-05, POR,L,110,50,16,11,8,15
CLE ,2016-12-05, TOR,W,116,48,21,3,4,14
DAL ,2016-12-05, CHA,L,101,35,23,2,4,7
DEN ,2016-12-05, PHI,W,106,45,17,8,13,19
GSW ,2016-12-05, IND,W,142,54,45,13,12,11
HOU ,2016-12-05, BOS,W,107,46,20,7,8,16
IND ,2016-12-05, GSW,L,106,40,20,5,10,14
LAL ,2016-12-05, UTA,L,101,43,15,1,8,10
MEM ,2016-12-05, NOP,W,110,61,23,4,8,14
MIL ,2016-12-05, SAS,L,96,43,16,7,4,14
NOP ,2016-12-05, MEM,L,108,54,21,7,7,11
OKC ,2016-12-05, ATL,W,102,43,26,5,9,19
PHI ,2016-12-05, DEN,L,98,44,20,10,12,17
POR ,2016-12-05, CHI,W,112,38,25,8,9,9
SAS ,2016-12-05, MIL,W,97,46,26,5,6,14
TOR ,2016-12-05, CLE,L,112,33,22,5,8,7
UTA ,2016-12-05, LAL,W,107,39,26,7,5,12
WAS ,2016-12-05, BKN,W,118,35,26,5,17,10
CHI ,2016-12-06, DET,L,91,45,15,7,6,14
DET ,2016-12-06, CHI,W,102,44,24,5,10,9
MEM ,2016-12-06, PHI,W,96,53,18,5,8,13
MIN ,2016-12-06, SAS,L,91,41,19,2,4,15
NYK ,2016-12-06, MIA,W,114,53,22,6,6,10
ORL ,2016-12-06, WAS,W,124,43,24,12,7,11
PHI ,2016-12-06, MEM,L,91,45,21,7,5,16
PHX ,2016-12-06, UTA,L,105,41,14,0,5,17
SAS ,2016-12-06, MIN,W,105,35,21,3,8,11
UTA ,2016-12-06, PHX,W,112,35,23,7,7,15
WAS ,2016-12-06, ORL,L,116,42,20,2,5,10
ATL ,2016-12-07, MIA,W,103,47,27,9,9,14
BKN ,2016-12-07, DEN,W,116,42,18,5,11,15
BOS ,2016-12-07, ORL,W,117,49,29,4,7,10
CHA ,2016-12-07, DET,W,87,51,13,2,7,5
CLE ,2016-12-07, NYK,W,126,46,23,4,11,12
DAL ,2016-12-07, SAC,L,89,40,17,5,7,20
DEN ,2016-12-07, BKN,L,111,58,18,2,7,17
DET ,2016-12-07, CHA,L,77,57,21,8,3,12
GSW ,2016-12-07, LAC,W,115,46,32,5,11,10
HOU ,2016-12-07, LAL,W,134,52,35,2,20,20
IND ,2016-12-07, PHX,W,109,49,16,3,11,18
LAC ,2016-12-07, GSW,L,98,47,15,2,3,13
LAL ,2016-12-07, HOU,L,95,39,14,4,13,27
MIL ,2016-12-07, POR,W,115,41,19,7,8,10
NYK ,2016-12-07, CLE,L,94,43,22,3,6,16
ORL ,2016-12-07, BOS,L,87,37,20,1,7,12
PHX ,2016-12-07, IND,L,94,40,17,4,14,19
POR ,2016-12-07, MIL,L,107,44,25,4,7,15
SAC ,2016-12-07, DAL,W,120,40,28,3,10,14
CHI ,2016-12-08, SAS,W,95,51,24,5,7,20
DEN ,2016-12-08, WAS,L,85,45,24,2,8,27
GSW ,2016-12-08, UTA,W,106,47,26,4,10,16
MEM ,2016-12-08, POR,W,88,58,13,2,8,12
MIN ,2016-12-08, TOR,L,110,43,19,1,3,13
NOP ,2016-12-08, PHI,L,88,47,18,2,3,12
PHI ,2016-12-08, NOP,W,99,46,27,8,8,10
POR ,2016-12-08, MEM,L,86,52,13,3,6,12
SAS ,2016-12-08, CHI,L,91,43,21,8,12,12
TOR ,2016-12-08, MIN,W,124,42,25,5,5,8
UTA ,2016-12-08, GSW,L,99,46,20,2,8,15
WAS ,2016-12-08, DEN,W,92,35,21,3,11,18
ATL ,2016-12-09, MIL,W,114,46,32,8,7,17
BOS ,2016-12-09, TOR,L,94,46,24,4,5,13
CHA ,2016-12-09, ORL,W,109,59,23,5,4,12
CLE ,2016-12-09, MIA,W,114,47,23,9,7,11
DAL ,2016-12-09, IND,W,111,33,23,1,8,8
DET ,2016-12-09, MIN,W,117,42,23,1,6,7
HOU ,2016-12-09, OKC,W,102,52,26,1,9,15
IND ,2016-12-09, DAL,L,103,38,21,4,5,13
LAL ,2016-12-09, PHX,L,115,49,18,2,4,15
MIL ,2016-12-09, ATL,L,110,43,26,5,11,15
MIN ,2016-12-09, DET,L,90,37,19,2,4,12
NYK ,2016-12-09, SAC,W,103,54,22,6,3,16
OKC ,2016-12-09, HOU,L,99,46,18,5,9,17
ORL ,2016-12-09, CHA,L,88,40,22,2,6,8
PHX ,2016-12-09, LAL,W,119,44,26,8,8,7
SAC ,2016-12-09, NYK,L,100,39,24,1,10,7
TOR ,2016-12-09, BOS,W,101,50,12,2,9,11
BKN ,2016-12-10, SAS,L,101,47,21,2,6,16
CHA ,2016-12-10, CLE,L,105,39,24,0,5,14
CHI ,2016-12-10, MIA,W,105,47,17,6,8,11
CLE ,2016-12-10, CHA,W,116,40,25,2,8,17
DAL ,2016-12-10, HOU,L,87,32,18,3,7,9
DEN ,2016-12-10, ORL,W,121,44,25,4,2,12
GSW ,2016-12-10, MEM,L,89,42,15,8,6,23
HOU ,2016-12-10, DAL,W,109,48,31,1,4,15
IND ,2016-12-10, POR,W,118,39,24,9,11,13
LAC ,2016-12-10, NOP,W,133,40,34,2,10,10
MEM ,2016-12-10, GSW,W,110,47,23,5,10,10
MIL ,2016-12-10, WAS,L,105,40,22,3,1,20
NOP ,2016-12-10, LAC,L,105,34,25,1,3,16
ORL ,2016-12-10, DEN,L,113,31,27,5,7,5
POR ,2016-12-10, IND,L,111,41,22,4,6,17
SAC ,2016-12-10, UTA,L,84,34,17,4,10,10
SAS ,2016-12-10, BKN,W,130,49,38,7,11,10
UTA ,2016-12-10, SAC,W,104,54,23,10,9,22
WAS ,2016-12-10, MIL,W,110,40,29,3,10,9
BOS ,2016-12-11, OKC,L,96,40,28,4,9,13
DET ,2016-12-11, PHI,L,79,34,15,2,15,15
GSW ,2016-12-11, MIN,W,116,37,30,4,9,8
LAL ,2016-12-11, NYK,L,112,41,26,1,7,14
MIN ,2016-12-11, GSW,L,108,51,17,2,3,14
NOP ,2016-12-11, PHX,W,120,49,24,4,12,11
NYK ,2016-12-11, LAL,W,118,44,21,11,9,10
OKC ,2016-12-11, BOS,W,99,49,17,7,9,12
PHI ,2016-12-11, DET,W,97,42,24,4,11,20
PHX ,2016-12-11, NOP,L,119,57,21,3,6,16
BKN ,2016-12-12, HOU,L,118,41,21,4,9,19
CHA ,2016-12-12, IND,L,94,46,16,4,8,13
DAL ,2016-12-12, DEN,W,112,34,22,7,9,9
DEN ,2016-12-12, DAL,L,92,43,19,3,6,16
HOU ,2016-12-12, BKN,W,122,39,23,5,10,14
IND ,2016-12-12, CHA,W,110,42,24,11,4,11
LAC ,2016-12-12, POR,W,121,38,26,8,9,12
LAL ,2016-12-12, SAC,L,92,39,18,3,12,19
MIL ,2016-12-12, TOR,L,100,37,27,3,8,11
POR ,2016-12-12, LAC,L,120,42,25,7,6,15
SAC ,2016-12-12, LAL,W,116,47,23,6,16,21
TOR ,2016-12-12, MIL,W,122,46,26,2,7,14
WAS ,2016-12-12, MIA,L,101,37,17,1,8,14
ATL ,2016-12-13, ORL,L,120,45,29,4,6,15
CHI ,2016-12-13, MIN,L,94,42,20,6,7,9
CLE ,2016-12-13, MEM,W,103,46,21,4,8,17
GSW ,2016-12-13, NOP,W,113,45,30,5,6,12
MEM ,2016-12-13, CLE,L,86,43,19,6,10,15
MIN ,2016-12-13, CHI,W,99,48,24,8,3,14
NOP ,2016-12-13, GSW,L,109,45,26,11,12,17
NYK ,2016-12-13, PHX,L,111,43,23,4,10,13
OKC ,2016-12-13, POR,L,95,43,18,2,10,21
ORL ,2016-12-13, ATL,W,131,28,36,5,8,9
PHX ,2016-12-13, NYK,W,113,61,13,7,9,17
POR ,2016-12-13, OKC,W,114,37,23,9,11,14
BKN ,2016-12-14, LAL,W,107,61,19,4,7,15
BOS ,2016-12-14, SAS,L,101,35,25,3,12,12
CHA ,2016-12-14, WAS,L,106,33,25,8,7,18
CLE ,2016-12-14, MEM,L,85,39,10,2,10,11
DAL ,2016-12-14, DET,L,85,30,19,3,13,11
DET ,2016-12-14, DAL,W,95,50,18,2,4,19
HOU ,2016-12-14, SAC,W,132,47,40,5,8,16
LAC ,2016-12-14, ORL,W,113,42,21,5,6,11
LAL ,2016-12-14, BKN,L,97,49,11,6,8,10
MEM ,2016-12-14, CLE,W,93,55,22,3,9,16
OKC ,2016-12-14, UTA,L,89,38,14,3,4,9
ORL ,2016-12-14, LAC,L,108,39,29,1,5,8
PHI ,2016-12-14, TOR,L,114,43,29,4,5,14
SAC ,2016-12-14, HOU,L,98,40,27,7,8,15
SAS ,2016-12-14, BOS,W,108,38,33,3,9,16
TOR ,2016-12-14, PHI,W,123,39,21,3,9,9
UTA ,2016-12-14, OKC,W,109,38,22,6,4,14
WAS ,2016-12-14, CHA,W,109,41,27,3,15,14
CHI ,2016-12-15, MIL,L,97,41,23,3,5,16
DEN ,2016-12-15, POR,W,132,36,27,4,10,15
GSW ,2016-12-15, NYK,W,103,57,41,10,7,17
MIL ,2016-12-15, CHI,W,108,42,32,5,8,8
NOP ,2016-12-15, IND,W,102,55,23,8,7,16
NYK ,2016-12-15, GSW,L,90,49,19,5,10,11
PHX ,2016-12-15, SAS,L,92,35,15,3,9,13
POR ,2016-12-15, DEN,L,120,41,22,4,6,14
SAS ,2016-12-15, PHX,W,107,50,19,2,6,20
ATL ,2016-12-16, TOR,W,125,44,26,6,6,14
BKN ,2016-12-16, ORL,L,111,45,21,6,5,17
BOS ,2016-12-16, CHA,W,96,46,26,8,7,13
CHA ,2016-12-16, BOS,L,88,53,21,4,10,12
CHI ,2016-12-16, MIL,L,69,50,17,2,7,12
